#"Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
2910.00000036347,-5025.794815112037,1456.6473068576638,-3569.1475082543734,300.83500902565396,37.6
2920.0000003655073,-5017.111372429925,1413.7051689016118,-3603.406203528313,293.35141514887596,37.6
2930.0000003675445,-4918.225431844164,1436.543212415812,-3481.682219428352,295.00302442975055,37.6
2940.000000369582,-4962.796926404969,1348.1547584459527,-3614.642167959016,279.77619799045164,37.6
2950.000000371619,-4982.043198651188,1480.5715085878487,-3501.471690063339,303.8548039864619,37.6
2960.0000003736563,-4792.102671868199,1448.5233062499333,-3343.5793656182655,300.4777767594116,37.6
2970.0000003756936,-4805.003947591159,1441.575262026348,-3363.428685564811,295.77255918447094,37.6
2980.000000377731,-4892.951085715373,1434.3609636136086,-3458.590122101764,295.3528909068804,37.6
2990.000000379768,-4955.550113405925,1511.8402459614883,-3443.709867444437,309.378616876586,37.6
3000.0000003818054,-4901.562683688816,1494.737866357314,-3406.824817331502,308.016710707497,37.6
